"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 04 20:19:26 GMT 2024","Mon Nov 04 20:19:27 GMT 2024","988","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Mon Nov 04 20:19:32 GMT 2024","Mon Nov 04 20:19:33 GMT 2024","974","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Mon Nov 04 20:19:38 GMT 2024","Mon Nov 04 20:19:39 GMT 2024","817","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Mon Nov 04 20:19:42 GMT 2024","Mon Nov 04 20:19:43 GMT 2024","1193","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Nov 04 20:19:29 GMT 2024","Mon Nov 04 20:19:29 GMT 2024","410","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Mon Nov 04 20:19:33 GMT 2024","Mon Nov 04 20:19:34 GMT 2024","739","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Mon Nov 04 20:19:39 GMT 2024","Mon Nov 04 20:19:40 GMT 2024","894","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Mon Nov 04 20:19:47 GMT 2024","Mon Nov 04 20:19:50 GMT 2024","2279","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Nov 04 20:19:37 GMT 2024","Mon Nov 04 20:19:38 GMT 2024","965","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Mon Nov 04 20:19:44 GMT 2024","Mon Nov 04 20:19:45 GMT 2024","1075","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Mon Nov 04 20:19:28 GMT 2024","Mon Nov 04 20:19:28 GMT 2024","686","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Mon Nov 04 20:19:28 GMT 2024","Mon Nov 04 20:19:29 GMT 2024","396","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Mon Nov 04 20:19:28 GMT 2024","Mon Nov 04 20:19:28 GMT 2024","136","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
