"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 02 12:35:44 GMT 2024","Wed Oct 02 12:35:45 GMT 2024","1042","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Wed Oct 02 12:35:28 GMT 2024","Wed Oct 02 12:35:29 GMT 2024","685","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Wed Oct 02 12:35:29 GMT 2024","Wed Oct 02 12:35:29 GMT 2024","136","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Wed Oct 02 12:35:38 GMT 2024","Wed Oct 02 12:35:39 GMT 2024","815","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Wed Oct 02 12:35:43 GMT 2024","Wed Oct 02 12:35:44 GMT 2024","1211","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Wed Oct 02 12:35:29 GMT 2024","Wed Oct 02 12:35:30 GMT 2024","401","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Wed Oct 02 12:35:37 GMT 2024","Wed Oct 02 12:35:38 GMT 2024","1046","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Wed Oct 02 12:35:27 GMT 2024","Wed Oct 02 12:35:28 GMT 2024","1354","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Wed Oct 02 12:35:33 GMT 2024","Wed Oct 02 12:35:34 GMT 2024","1165","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Wed Oct 02 12:35:29 GMT 2024","Wed Oct 02 12:35:29 GMT 2024","410","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Wed Oct 02 12:35:39 GMT 2024","Wed Oct 02 12:35:40 GMT 2024","888","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Wed Oct 02 12:35:34 GMT 2024","Wed Oct 02 12:35:34 GMT 2024","737","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Wed Oct 02 12:35:48 GMT 2024","Wed Oct 02 12:35:51 GMT 2024","2635","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
