"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 29 20:17:33 GMT 2024","Mon Jul 29 20:17:54 GMT 2024","21033","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Mon Jul 29 20:17:47 GMT 2024","Mon Jul 29 20:17:54 GMT 2024","7429","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Jul 29 20:17:37 GMT 2024","Mon Jul 29 20:17:54 GMT 2024","17687","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Mon Jul 29 20:17:32 GMT 2024","Mon Jul 29 20:17:54 GMT 2024","22322","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Mon Jul 29 20:17:38 GMT 2024","Mon Jul 29 20:17:54 GMT 2024","16616","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Mon Jul 29 20:17:41 GMT 2024","Mon Jul 29 20:17:54 GMT 2024","12924","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Mon Jul 29 20:17:33 GMT 2024","Mon Jul 29 20:17:54 GMT 2024","21605","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Mon Jul 29 20:17:52 GMT 2024","Mon Jul 29 20:17:54 GMT 2024","2383","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Jul 29 20:17:33 GMT 2024","Mon Jul 29 20:17:54 GMT 2024","21448","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Mon Jul 29 20:17:42 GMT 2024","Mon Jul 29 20:17:54 GMT 2024","11907","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Mon Jul 29 20:17:43 GMT 2024","Mon Jul 29 20:17:54 GMT 2024","11068","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Mon Jul 29 20:17:31 GMT 2024","Mon Jul 29 20:17:54 GMT 2024","23401","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Mon Jul 29 20:17:48 GMT 2024","Mon Jul 29 20:17:54 GMT 2024","6208","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
