"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 15 20:18:39 GMT 2024","Thu Aug 15 20:18:40 GMT 2024","1037","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Thu Aug 15 20:18:42 GMT 2024","Thu Aug 15 20:18:45 GMT 2024","2322","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Aug 15 20:18:24 GMT 2024","Thu Aug 15 20:18:25 GMT 2024","394","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Thu Aug 15 20:18:24 GMT 2024","Thu Aug 15 20:18:24 GMT 2024","400","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Thu Aug 15 20:18:27 GMT 2024","Thu Aug 15 20:18:28 GMT 2024","976","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Thu Aug 15 20:18:33 GMT 2024","Thu Aug 15 20:18:34 GMT 2024","813","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Thu Aug 15 20:18:28 GMT 2024","Thu Aug 15 20:18:29 GMT 2024","737","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Thu Aug 15 20:18:37 GMT 2024","Thu Aug 15 20:18:39 GMT 2024","1170","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Aug 15 20:18:34 GMT 2024","Thu Aug 15 20:18:35 GMT 2024","884","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Thu Aug 15 20:18:22 GMT 2024","Thu Aug 15 20:18:23 GMT 2024","1168","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Thu Aug 15 20:18:24 GMT 2024","Thu Aug 15 20:18:24 GMT 2024","135","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Thu Aug 15 20:18:23 GMT 2024","Thu Aug 15 20:18:24 GMT 2024","681","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Thu Aug 15 20:18:32 GMT 2024","Thu Aug 15 20:18:33 GMT 2024","964","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
