"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 25 12:30:54 GMT 2024","Thu Jul 25 12:31:08 GMT 2024","13479","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Thu Jul 25 12:30:43 GMT 2024","Thu Jul 25 12:31:08 GMT 2024","24499","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Thu Jul 25 12:30:51 GMT 2024","Thu Jul 25 12:31:08 GMT 2024","17109","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Thu Jul 25 12:30:56 GMT 2024","Thu Jul 25 12:31:08 GMT 2024","12272","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Thu Jul 25 12:31:01 GMT 2024","Thu Jul 25 12:31:08 GMT 2024","6496","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Thu Jul 25 12:30:56 GMT 2024","Thu Jul 25 12:31:08 GMT 2024","11390","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Thu Jul 25 12:30:46 GMT 2024","Thu Jul 25 12:31:08 GMT 2024","22141","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Thu Jul 25 12:31:05 GMT 2024","Thu Jul 25 12:31:08 GMT 2024","2643","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Jul 25 12:30:45 GMT 2024","Thu Jul 25 12:31:08 GMT 2024","22998","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Thu Jul 25 12:30:46 GMT 2024","Thu Jul 25 12:31:08 GMT 2024","22292","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Thu Jul 25 12:31:00 GMT 2024","Thu Jul 25 12:31:08 GMT 2024","7714","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Jul 25 12:30:46 GMT 2024","Thu Jul 25 12:31:08 GMT 2024","21722","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Thu Jul 25 12:30:49 GMT 2024","Thu Jul 25 12:31:08 GMT 2024","18425","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
