"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 26 20:20:05 GMT 2024","Fri Jul 26 20:20:11 GMT 2024","6188","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Fri Jul 26 20:19:59 GMT 2024","Fri Jul 26 20:20:11 GMT 2024","11857","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Fri Jul 26 20:19:50 GMT 2024","Fri Jul 26 20:20:11 GMT 2024","21379","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Fri Jul 26 20:19:58 GMT 2024","Fri Jul 26 20:20:11 GMT 2024","12833","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Fri Jul 26 20:19:50 GMT 2024","Fri Jul 26 20:20:11 GMT 2024","20949","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Fri Jul 26 20:20:04 GMT 2024","Fri Jul 26 20:20:11 GMT 2024","7416","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Fri Jul 26 20:19:48 GMT 2024","Fri Jul 26 20:20:11 GMT 2024","23323","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Fri Jul 26 20:20:00 GMT 2024","Fri Jul 26 20:20:11 GMT 2024","11020","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Fri Jul 26 20:19:50 GMT 2024","Fri Jul 26 20:20:11 GMT 2024","21537","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Fri Jul 26 20:19:49 GMT 2024","Fri Jul 26 20:20:11 GMT 2024","22254","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Fri Jul 26 20:19:55 GMT 2024","Fri Jul 26 20:20:11 GMT 2024","16394","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Fri Jul 26 20:20:09 GMT 2024","Fri Jul 26 20:20:11 GMT 2024","2364","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Fri Jul 26 20:19:54 GMT 2024","Fri Jul 26 20:20:11 GMT 2024","17398","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
