"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 28 20:21:11 GMT 2024","Thu Nov 28 20:21:12 GMT 2024","1000","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Thu Nov 28 20:21:00 GMT 2024","Thu Nov 28 20:21:01 GMT 2024","1030","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Thu Nov 28 20:21:06 GMT 2024","Thu Nov 28 20:21:07 GMT 2024","1046","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Thu Nov 28 20:21:18 GMT 2024","Thu Nov 28 20:21:19 GMT 2024","1045","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Thu Nov 28 20:21:02 GMT 2024","Thu Nov 28 20:21:02 GMT 2024","145","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Thu Nov 28 20:21:01 GMT 2024","Thu Nov 28 20:21:02 GMT 2024","698","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Thu Nov 28 20:21:12 GMT 2024","Thu Nov 28 20:21:13 GMT 2024","826","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Thu Nov 28 20:21:02 GMT 2024","Thu Nov 28 20:21:03 GMT 2024","402","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Thu Nov 28 20:21:16 GMT 2024","Thu Nov 28 20:21:18 GMT 2024","1279","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Nov 28 20:21:07 GMT 2024","Thu Nov 28 20:21:08 GMT 2024","756","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Thu Nov 28 20:21:13 GMT 2024","Thu Nov 28 20:21:14 GMT 2024","899","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Thu Nov 28 20:21:02 GMT 2024","Thu Nov 28 20:21:02 GMT 2024","402","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Thu Nov 28 20:21:22 GMT 2024","Thu Nov 28 20:21:24 GMT 2024","2296","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
