"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 31 20:17:40 GMT 2024","Wed Jul 31 20:17:51 GMT 2024","10940","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Wed Jul 31 20:17:27 GMT 2024","Wed Jul 31 20:17:51 GMT 2024","23298","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Wed Jul 31 20:17:34 GMT 2024","Wed Jul 31 20:17:51 GMT 2024","16389","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Wed Jul 31 20:17:44 GMT 2024","Wed Jul 31 20:17:51 GMT 2024","6127","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Wed Jul 31 20:17:48 GMT 2024","Wed Jul 31 20:17:51 GMT 2024","2342","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Wed Jul 31 20:17:30 GMT 2024","Wed Jul 31 20:17:51 GMT 2024","20883","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Wed Jul 31 20:17:38 GMT 2024","Wed Jul 31 20:17:51 GMT 2024","12800","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Wed Jul 31 20:17:28 GMT 2024","Wed Jul 31 20:17:51 GMT 2024","22178","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Wed Jul 31 20:17:39 GMT 2024","Wed Jul 31 20:17:51 GMT 2024","11787","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Wed Jul 31 20:17:43 GMT 2024","Wed Jul 31 20:17:51 GMT 2024","7347","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Wed Jul 31 20:17:33 GMT 2024","Wed Jul 31 20:17:51 GMT 2024","17550","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Wed Jul 31 20:17:29 GMT 2024","Wed Jul 31 20:17:51 GMT 2024","21309","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Wed Jul 31 20:17:29 GMT 2024","Wed Jul 31 20:17:51 GMT 2024","21464","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
