"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 15 20:20:59 GMT 2024","Fri Nov 15 20:21:00 GMT 2024","416","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Fri Nov 15 20:21:19 GMT 2024","Fri Nov 15 20:21:21 GMT 2024","2475","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Fri Nov 15 20:21:09 GMT 2024","Fri Nov 15 20:21:10 GMT 2024","837","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Fri Nov 15 20:21:00 GMT 2024","Fri Nov 15 20:21:00 GMT 2024","403","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Fri Nov 15 20:20:59 GMT 2024","Fri Nov 15 20:20:59 GMT 2024","143","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Fri Nov 15 20:20:58 GMT 2024","Fri Nov 15 20:20:59 GMT 2024","698","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Fri Nov 15 20:21:15 GMT 2024","Fri Nov 15 20:21:16 GMT 2024","1094","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Fri Nov 15 20:21:04 GMT 2024","Fri Nov 15 20:21:05 GMT 2024","841","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Fri Nov 15 20:21:03 GMT 2024","Fri Nov 15 20:21:04 GMT 2024","1132","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Fri Nov 15 20:21:10 GMT 2024","Fri Nov 15 20:21:11 GMT 2024","894","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Fri Nov 15 20:20:57 GMT 2024","Fri Nov 15 20:20:58 GMT 2024","1032","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Fri Nov 15 20:21:08 GMT 2024","Fri Nov 15 20:21:09 GMT 2024","1039","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Fri Nov 15 20:21:13 GMT 2024","Fri Nov 15 20:21:15 GMT 2024","1216","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
