"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 08 20:18:53 GMT 2024","Thu Aug 08 20:19:01 GMT 2024","7480","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Aug 08 20:18:37 GMT 2024","Thu Aug 08 20:19:01 GMT 2024","23324","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Thu Aug 08 20:18:44 GMT 2024","Thu Aug 08 20:19:01 GMT 2024","16518","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Thu Aug 08 20:18:49 GMT 2024","Thu Aug 08 20:19:01 GMT 2024","11966","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Thu Aug 08 20:18:50 GMT 2024","Thu Aug 08 20:19:01 GMT 2024","11121","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Thu Aug 08 20:18:39 GMT 2024","Thu Aug 08 20:19:01 GMT 2024","21487","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Thu Aug 08 20:18:54 GMT 2024","Thu Aug 08 20:19:01 GMT 2024","6232","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Thu Aug 08 20:18:38 GMT 2024","Thu Aug 08 20:19:01 GMT 2024","22219","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Thu Aug 08 20:18:43 GMT 2024","Thu Aug 08 20:19:01 GMT 2024","17614","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Thu Aug 08 20:18:48 GMT 2024","Thu Aug 08 20:19:01 GMT 2024","13002","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Thu Aug 08 20:18:39 GMT 2024","Thu Aug 08 20:19:01 GMT 2024","21329","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Thu Aug 08 20:18:40 GMT 2024","Thu Aug 08 20:19:01 GMT 2024","20909","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Thu Aug 08 20:18:58 GMT 2024","Thu Aug 08 20:19:01 GMT 2024","2349","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
