"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 21 20:18:51 GMT 2024","Wed Aug 21 20:18:52 GMT 2024","904","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Wed Aug 21 20:18:56 GMT 2024","Wed Aug 21 20:18:57 GMT 2024","1055","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Wed Aug 21 20:18:39 GMT 2024","Wed Aug 21 20:18:40 GMT 2024","713","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Wed Aug 21 20:19:00 GMT 2024","Wed Aug 21 20:19:02 GMT 2024","2351","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Wed Aug 21 20:18:38 GMT 2024","Wed Aug 21 20:18:39 GMT 2024","1063","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Wed Aug 21 20:18:41 GMT 2024","Wed Aug 21 20:18:41 GMT 2024","417","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Wed Aug 21 20:18:50 GMT 2024","Wed Aug 21 20:18:51 GMT 2024","826","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Wed Aug 21 20:18:49 GMT 2024","Wed Aug 21 20:18:50 GMT 2024","1036","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Wed Aug 21 20:18:40 GMT 2024","Wed Aug 21 20:18:41 GMT 2024","407","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Wed Aug 21 20:18:55 GMT 2024","Wed Aug 21 20:18:56 GMT 2024","1234","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Wed Aug 21 20:18:45 GMT 2024","Wed Aug 21 20:18:46 GMT 2024","765","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Wed Aug 21 20:18:44 GMT 2024","Wed Aug 21 20:18:45 GMT 2024","1015","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Wed Aug 21 20:18:40 GMT 2024","Wed Aug 21 20:18:40 GMT 2024","150","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
