"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 03 20:18:16 GMT 2024","Tue Sep 03 20:18:17 GMT 2024","827","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Tue Sep 03 20:18:12 GMT 2024","Tue Sep 03 20:18:12 GMT 2024","748","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Tue Sep 03 20:18:22 GMT 2024","Tue Sep 03 20:18:23 GMT 2024","1064","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Tue Sep 03 20:18:07 GMT 2024","Tue Sep 03 20:18:07 GMT 2024","398","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Tue Sep 03 20:18:06 GMT 2024","Tue Sep 03 20:18:07 GMT 2024","694","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Tue Sep 03 20:18:11 GMT 2024","Tue Sep 03 20:18:12 GMT 2024","1004","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Tue Sep 03 20:18:07 GMT 2024","Tue Sep 03 20:18:07 GMT 2024","142","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Tue Sep 03 20:18:15 GMT 2024","Tue Sep 03 20:18:16 GMT 2024","1023","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Tue Sep 03 20:18:21 GMT 2024","Tue Sep 03 20:18:22 GMT 2024","1224","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Tue Sep 03 20:18:07 GMT 2024","Tue Sep 03 20:18:08 GMT 2024","407","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Tue Sep 03 20:18:17 GMT 2024","Tue Sep 03 20:18:18 GMT 2024","895","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Tue Sep 03 20:18:26 GMT 2024","Tue Sep 03 20:18:28 GMT 2024","2338","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Tue Sep 03 20:18:05 GMT 2024","Tue Sep 03 20:18:06 GMT 2024","1042","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
