"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 09 12:34:57 GMT 2024","Wed Oct 09 12:34:58 GMT 2024","833","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Wed Oct 09 12:34:48 GMT 2024","Wed Oct 09 12:34:49 GMT 2024","413","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Wed Oct 09 12:34:56 GMT 2024","Wed Oct 09 12:34:57 GMT 2024","1012","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Wed Oct 09 12:35:03 GMT 2024","Wed Oct 09 12:35:04 GMT 2024","1085","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Wed Oct 09 12:34:48 GMT 2024","Wed Oct 09 12:34:48 GMT 2024","418","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Wed Oct 09 12:34:46 GMT 2024","Wed Oct 09 12:34:47 GMT 2024","1306","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Wed Oct 09 12:34:47 GMT 2024","Wed Oct 09 12:34:48 GMT 2024","703","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Wed Oct 09 12:34:53 GMT 2024","Wed Oct 09 12:34:53 GMT 2024","749","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Wed Oct 09 12:34:52 GMT 2024","Wed Oct 09 12:34:53 GMT 2024","1017","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Wed Oct 09 12:34:48 GMT 2024","Wed Oct 09 12:34:48 GMT 2024","148","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Wed Oct 09 12:35:02 GMT 2024","Wed Oct 09 12:35:03 GMT 2024","1219","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Wed Oct 09 12:35:07 GMT 2024","Wed Oct 09 12:35:09 GMT 2024","2304","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Wed Oct 09 12:34:58 GMT 2024","Wed Oct 09 12:34:59 GMT 2024","903","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
