"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 18 20:19:56 GMT 2024","Fri Oct 18 20:19:59 GMT 2024","2796","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Fri Oct 18 20:19:44 GMT 2024","Fri Oct 18 20:19:46 GMT 2024","1233","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Fri Oct 18 20:19:36 GMT 2024","Fri Oct 18 20:19:36 GMT 2024","408","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Fri Oct 18 20:19:34 GMT 2024","Fri Oct 18 20:19:35 GMT 2024","708","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Fri Oct 18 20:19:41 GMT 2024","Fri Oct 18 20:19:41 GMT 2024","845","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Fri Oct 18 20:19:35 GMT 2024","Fri Oct 18 20:19:35 GMT 2024","144","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Fri Oct 18 20:19:47 GMT 2024","Fri Oct 18 20:19:48 GMT 2024","905","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Fri Oct 18 20:19:46 GMT 2024","Fri Oct 18 20:19:47 GMT 2024","896","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Fri Oct 18 20:19:35 GMT 2024","Fri Oct 18 20:19:36 GMT 2024","416","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Fri Oct 18 20:19:52 GMT 2024","Fri Oct 18 20:19:53 GMT 2024","1098","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Fri Oct 18 20:19:39 GMT 2024","Fri Oct 18 20:19:41 GMT 2024","1272","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Fri Oct 18 20:19:50 GMT 2024","Fri Oct 18 20:19:52 GMT 2024","1298","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Fri Oct 18 20:19:33 GMT 2024","Fri Oct 18 20:19:34 GMT 2024","1497","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
