"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 11 20:17:31 GMT 2024","Wed Sep 11 20:17:32 GMT 2024","1058","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Wed Sep 11 20:17:14 GMT 2024","Wed Sep 11 20:17:15 GMT 2024","1038","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Wed Sep 11 20:17:21 GMT 2024","Wed Sep 11 20:17:21 GMT 2024","750","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Wed Sep 11 20:17:16 GMT 2024","Wed Sep 11 20:17:17 GMT 2024","429","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Wed Sep 11 20:17:26 GMT 2024","Wed Sep 11 20:17:27 GMT 2024","913","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Wed Sep 11 20:17:24 GMT 2024","Wed Sep 11 20:17:25 GMT 2024","1004","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Wed Sep 11 20:17:25 GMT 2024","Wed Sep 11 20:17:26 GMT 2024","839","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Wed Sep 11 20:17:35 GMT 2024","Wed Sep 11 20:17:37 GMT 2024","2341","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Wed Sep 11 20:17:15 GMT 2024","Wed Sep 11 20:17:15 GMT 2024","696","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Wed Sep 11 20:17:16 GMT 2024","Wed Sep 11 20:17:16 GMT 2024","140","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Wed Sep 11 20:17:16 GMT 2024","Wed Sep 11 20:17:16 GMT 2024","412","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Wed Sep 11 20:17:20 GMT 2024","Wed Sep 11 20:17:21 GMT 2024","1023","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Wed Sep 11 20:17:30 GMT 2024","Wed Sep 11 20:17:31 GMT 2024","1242","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
