"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 21 20:21:50 GMT 2024","Thu Nov 21 20:21:53 GMT 2024","2774","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Nov 21 20:21:45 GMT 2024","Thu Nov 21 20:21:46 GMT 2024","1191","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Nov 21 20:21:34 GMT 2024","Thu Nov 21 20:21:35 GMT 2024","1122","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Thu Nov 21 20:21:41 GMT 2024","Thu Nov 21 20:21:42 GMT 2024","889","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Thu Nov 21 20:21:30 GMT 2024","Thu Nov 21 20:21:31 GMT 2024","412","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Thu Nov 21 20:21:28 GMT 2024","Thu Nov 21 20:21:29 GMT 2024","1533","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Thu Nov 21 20:21:40 GMT 2024","Thu Nov 21 20:21:41 GMT 2024","822","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Thu Nov 21 20:21:30 GMT 2024","Thu Nov 21 20:21:30 GMT 2024","156","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Thu Nov 21 20:21:39 GMT 2024","Thu Nov 21 20:21:40 GMT 2024","1362","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Thu Nov 21 20:21:35 GMT 2024","Thu Nov 21 20:21:36 GMT 2024","808","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Thu Nov 21 20:21:30 GMT 2024","Thu Nov 21 20:21:30 GMT 2024","400","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Thu Nov 21 20:21:46 GMT 2024","Thu Nov 21 20:21:47 GMT 2024","1139","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Thu Nov 21 20:21:29 GMT 2024","Thu Nov 21 20:21:30 GMT 2024","704","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
