"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 02 12:39:34 GMT 2024","Mon Dec 02 12:39:36 GMT 2024","2254","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Dec 02 12:39:25 GMT 2024","Mon Dec 02 12:39:26 GMT 2024","893","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Mon Dec 02 12:39:14 GMT 2024","Mon Dec 02 12:39:15 GMT 2024","686","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Mon Dec 02 12:39:20 GMT 2024","Mon Dec 02 12:39:21 GMT 2024","739","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Mon Dec 02 12:39:23 GMT 2024","Mon Dec 02 12:39:24 GMT 2024","953","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Mon Dec 02 12:39:19 GMT 2024","Mon Dec 02 12:39:20 GMT 2024","988","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Mon Dec 02 12:39:15 GMT 2024","Mon Dec 02 12:39:16 GMT 2024","393","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Mon Dec 02 12:39:24 GMT 2024","Mon Dec 02 12:39:25 GMT 2024","816","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Mon Dec 02 12:39:15 GMT 2024","Mon Dec 02 12:39:15 GMT 2024","139","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Mon Dec 02 12:39:29 GMT 2024","Mon Dec 02 12:39:30 GMT 2024","1178","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Dec 02 12:39:13 GMT 2024","Mon Dec 02 12:39:14 GMT 2024","1048","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Mon Dec 02 12:39:16 GMT 2024","Mon Dec 02 12:39:16 GMT 2024","400","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Mon Dec 02 12:39:30 GMT 2024","Mon Dec 02 12:39:31 GMT 2024","1036","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
