"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 26 12:36:14 GMT 2024","Thu Sep 26 12:36:17 GMT 2024","2726","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Sep 26 12:36:09 GMT 2024","Thu Sep 26 12:36:10 GMT 2024","1258","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Sep 26 12:35:58 GMT 2024","Thu Sep 26 12:35:59 GMT 2024","1101","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Thu Sep 26 12:35:52 GMT 2024","Thu Sep 26 12:35:53 GMT 2024","1384","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Thu Sep 26 12:36:05 GMT 2024","Thu Sep 26 12:36:06 GMT 2024","896","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Thu Sep 26 12:35:55 GMT 2024","Thu Sep 26 12:35:55 GMT 2024","408","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Thu Sep 26 12:35:54 GMT 2024","Thu Sep 26 12:35:54 GMT 2024","709","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Thu Sep 26 12:35:54 GMT 2024","Thu Sep 26 12:35:54 GMT 2024","161","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Thu Sep 26 12:36:03 GMT 2024","Thu Sep 26 12:36:04 GMT 2024","1091","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Thu Sep 26 12:36:04 GMT 2024","Thu Sep 26 12:36:05 GMT 2024","831","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Thu Sep 26 12:35:54 GMT 2024","Thu Sep 26 12:35:55 GMT 2024","417","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Thu Sep 26 12:36:10 GMT 2024","Thu Sep 26 12:36:11 GMT 2024","1083","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Thu Sep 26 12:35:59 GMT 2024","Thu Sep 26 12:36:00 GMT 2024","751","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
