"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 05 12:33:52 GMT 2024","Tue Nov 05 12:33:53 GMT 2024","1217","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Tue Nov 05 12:33:42 GMT 2024","Tue Nov 05 12:33:43 GMT 2024","1083","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Tue Nov 05 12:33:36 GMT 2024","Tue Nov 05 12:33:37 GMT 2024","1378","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Tue Nov 05 12:33:48 GMT 2024","Tue Nov 05 12:33:49 GMT 2024","897","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Tue Nov 05 12:33:38 GMT 2024","Tue Nov 05 12:33:38 GMT 2024","405","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Tue Nov 05 12:33:37 GMT 2024","Tue Nov 05 12:33:38 GMT 2024","692","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Tue Nov 05 12:33:46 GMT 2024","Tue Nov 05 12:33:47 GMT 2024","1069","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Tue Nov 05 12:33:53 GMT 2024","Tue Nov 05 12:33:54 GMT 2024","1054","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Tue Nov 05 12:33:38 GMT 2024","Tue Nov 05 12:33:38 GMT 2024","151","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Tue Nov 05 12:33:38 GMT 2024","Tue Nov 05 12:33:39 GMT 2024","408","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Tue Nov 05 12:33:57 GMT 2024","Tue Nov 05 12:34:00 GMT 2024","2675","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Tue Nov 05 12:33:43 GMT 2024","Tue Nov 05 12:33:43 GMT 2024","744","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Tue Nov 05 12:33:47 GMT 2024","Tue Nov 05 12:33:48 GMT 2024","821","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
