"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 26 20:20:14 GMT 2024","Thu Sep 26 20:20:15 GMT 2024","1028","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Thu Sep 26 20:20:11 GMT 2024","Thu Sep 26 20:20:11 GMT 2024","401","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Thu Sep 26 20:20:10 GMT 2024","Thu Sep 26 20:20:10 GMT 2024","141","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Thu Sep 26 20:20:08 GMT 2024","Thu Sep 26 20:20:09 GMT 2024","1039","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Thu Sep 26 20:20:30 GMT 2024","Thu Sep 26 20:20:32 GMT 2024","2264","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Sep 26 20:20:09 GMT 2024","Thu Sep 26 20:20:10 GMT 2024","696","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Thu Sep 26 20:20:19 GMT 2024","Thu Sep 26 20:20:20 GMT 2024","975","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Thu Sep 26 20:20:24 GMT 2024","Thu Sep 26 20:20:26 GMT 2024","1246","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Sep 26 20:20:10 GMT 2024","Thu Sep 26 20:20:11 GMT 2024","401","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Thu Sep 26 20:20:26 GMT 2024","Thu Sep 26 20:20:27 GMT 2024","1044","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Thu Sep 26 20:20:15 GMT 2024","Thu Sep 26 20:20:16 GMT 2024","750","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Thu Sep 26 20:20:20 GMT 2024","Thu Sep 26 20:20:21 GMT 2024","821","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Thu Sep 26 20:20:21 GMT 2024","Thu Sep 26 20:20:22 GMT 2024","894","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
