"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 23 20:17:53 GMT 2024","Tue Jul 23 20:18:15 GMT 2024","21540","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Tue Jul 23 20:17:50 GMT 2024","Tue Jul 23 20:18:15 GMT 2024","24287","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Tue Jul 23 20:18:01 GMT 2024","Tue Jul 23 20:18:15 GMT 2024","13519","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Tue Jul 23 20:18:03 GMT 2024","Tue Jul 23 20:18:15 GMT 2024","11592","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Tue Jul 23 20:17:58 GMT 2024","Tue Jul 23 20:18:15 GMT 2024","17115","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Tue Jul 23 20:18:02 GMT 2024","Tue Jul 23 20:18:15 GMT 2024","12436","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Tue Jul 23 20:17:53 GMT 2024","Tue Jul 23 20:18:15 GMT 2024","21969","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Tue Jul 23 20:17:53 GMT 2024","Tue Jul 23 20:18:15 GMT 2024","22122","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Tue Jul 23 20:17:52 GMT 2024","Tue Jul 23 20:18:15 GMT 2024","22841","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Tue Jul 23 20:17:56 GMT 2024","Tue Jul 23 20:18:15 GMT 2024","18190","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Tue Jul 23 20:18:08 GMT 2024","Tue Jul 23 20:18:15 GMT 2024","6645","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Tue Jul 23 20:18:12 GMT 2024","Tue Jul 23 20:18:15 GMT 2024","2776","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Tue Jul 23 20:18:07 GMT 2024","Tue Jul 23 20:18:15 GMT 2024","7864","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
