"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 18 12:37:54 GMT 2024","Mon Nov 18 12:37:54 GMT 2024","691","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Mon Nov 18 12:38:10 GMT 2024","Mon Nov 18 12:38:11 GMT 2024","1083","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Mon Nov 18 12:37:54 GMT 2024","Mon Nov 18 12:37:55 GMT 2024","137","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Mon Nov 18 12:38:05 GMT 2024","Mon Nov 18 12:38:06 GMT 2024","902","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Mon Nov 18 12:38:09 GMT 2024","Mon Nov 18 12:38:10 GMT 2024","1227","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Nov 18 12:38:04 GMT 2024","Mon Nov 18 12:38:05 GMT 2024","824","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Mon Nov 18 12:38:00 GMT 2024","Mon Nov 18 12:38:00 GMT 2024","750","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Mon Nov 18 12:37:55 GMT 2024","Mon Nov 18 12:37:55 GMT 2024","408","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Mon Nov 18 12:38:14 GMT 2024","Mon Nov 18 12:38:16 GMT 2024","2289","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Nov 18 12:37:59 GMT 2024","Mon Nov 18 12:38:00 GMT 2024","970","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Mon Nov 18 12:38:03 GMT 2024","Mon Nov 18 12:38:04 GMT 2024","959","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Mon Nov 18 12:37:55 GMT 2024","Mon Nov 18 12:37:55 GMT 2024","409","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Mon Nov 18 12:37:53 GMT 2024","Mon Nov 18 12:37:54 GMT 2024","1012","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
