"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 20 20:20:17 GMT 2024","Fri Sep 20 20:20:18 GMT 2024","744","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Fri Sep 20 20:20:12 GMT 2024","Fri Sep 20 20:20:13 GMT 2024","415","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Fri Sep 20 20:20:16 GMT 2024","Fri Sep 20 20:20:17 GMT 2024","1090","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Fri Sep 20 20:20:21 GMT 2024","Fri Sep 20 20:20:22 GMT 2024","1123","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Fri Sep 20 20:20:12 GMT 2024","Fri Sep 20 20:20:12 GMT 2024","149","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Fri Sep 20 20:20:12 GMT 2024","Fri Sep 20 20:20:12 GMT 2024","395","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Fri Sep 20 20:20:10 GMT 2024","Fri Sep 20 20:20:11 GMT 2024","1210","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Fri Sep 20 20:20:23 GMT 2024","Fri Sep 20 20:20:24 GMT 2024","888","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Fri Sep 20 20:20:26 GMT 2024","Fri Sep 20 20:20:28 GMT 2024","1234","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Fri Sep 20 20:20:32 GMT 2024","Fri Sep 20 20:20:34 GMT 2024","2571","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Fri Sep 20 20:20:22 GMT 2024","Fri Sep 20 20:20:23 GMT 2024","859","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Fri Sep 20 20:20:28 GMT 2024","Fri Sep 20 20:20:29 GMT 2024","1128","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Fri Sep 20 20:20:11 GMT 2024","Fri Sep 20 20:20:12 GMT 2024","686","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
