"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 09 20:18:12 GMT 2024","Fri Aug 09 20:18:34 GMT 2024","22246","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Fri Aug 09 20:18:23 GMT 2024","Fri Aug 09 20:18:34 GMT 2024","11134","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Fri Aug 09 20:18:11 GMT 2024","Fri Aug 09 20:18:34 GMT 2024","23267","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Fri Aug 09 20:18:32 GMT 2024","Fri Aug 09 20:18:34 GMT 2024","2402","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Fri Aug 09 20:18:22 GMT 2024","Fri Aug 09 20:18:34 GMT 2024","11980","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Fri Aug 09 20:18:28 GMT 2024","Fri Aug 09 20:18:34 GMT 2024","6232","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Fri Aug 09 20:18:21 GMT 2024","Fri Aug 09 20:18:34 GMT 2024","12959","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Fri Aug 09 20:18:18 GMT 2024","Fri Aug 09 20:18:34 GMT 2024","16599","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Fri Aug 09 20:18:27 GMT 2024","Fri Aug 09 20:18:34 GMT 2024","7472","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Fri Aug 09 20:18:13 GMT 2024","Fri Aug 09 20:18:34 GMT 2024","21521","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Fri Aug 09 20:18:17 GMT 2024","Fri Aug 09 20:18:34 GMT 2024","17607","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Fri Aug 09 20:18:13 GMT 2024","Fri Aug 09 20:18:34 GMT 2024","20954","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Fri Aug 09 20:18:13 GMT 2024","Fri Aug 09 20:18:34 GMT 2024","21367","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
