"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 17 12:35:30 GMT 2024","Thu Oct 17 12:35:32 GMT 2024","1188","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Oct 17 12:35:27 GMT 2024","Thu Oct 17 12:35:28 GMT 2024","895","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Thu Oct 17 12:35:14 GMT 2024","Thu Oct 17 12:35:15 GMT 2024","1023","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Thu Oct 17 12:35:16 GMT 2024","Thu Oct 17 12:35:16 GMT 2024","140","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Thu Oct 17 12:35:26 GMT 2024","Thu Oct 17 12:35:27 GMT 2024","821","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Thu Oct 17 12:35:16 GMT 2024","Thu Oct 17 12:35:17 GMT 2024","400","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Thu Oct 17 12:35:35 GMT 2024","Thu Oct 17 12:35:38 GMT 2024","2272","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Oct 17 12:35:17 GMT 2024","Thu Oct 17 12:35:17 GMT 2024","406","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Thu Oct 17 12:35:15 GMT 2024","Thu Oct 17 12:35:16 GMT 2024","690","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Thu Oct 17 12:35:25 GMT 2024","Thu Oct 17 12:35:26 GMT 2024","962","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Thu Oct 17 12:35:20 GMT 2024","Thu Oct 17 12:35:21 GMT 2024","1068","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Thu Oct 17 12:35:21 GMT 2024","Thu Oct 17 12:35:22 GMT 2024","749","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Thu Oct 17 12:35:32 GMT 2024","Thu Oct 17 12:35:33 GMT 2024","1045","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
