"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 25 20:21:27 GMT 2024","Mon Nov 25 20:21:28 GMT 2024","704","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Mon Nov 25 20:21:48 GMT 2024","Mon Nov 25 20:21:50 GMT 2024","2345","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Nov 25 20:21:43 GMT 2024","Mon Nov 25 20:21:44 GMT 2024","1263","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Nov 25 20:21:39 GMT 2024","Mon Nov 25 20:21:40 GMT 2024","916","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Mon Nov 25 20:21:44 GMT 2024","Mon Nov 25 20:21:45 GMT 2024","1070","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Mon Nov 25 20:21:33 GMT 2024","Mon Nov 25 20:21:34 GMT 2024","750","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Mon Nov 25 20:21:38 GMT 2024","Mon Nov 25 20:21:39 GMT 2024","840","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Mon Nov 25 20:21:37 GMT 2024","Mon Nov 25 20:21:38 GMT 2024","1008","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Mon Nov 25 20:21:29 GMT 2024","Mon Nov 25 20:21:29 GMT 2024","410","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Mon Nov 25 20:21:28 GMT 2024","Mon Nov 25 20:21:28 GMT 2024","147","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Mon Nov 25 20:21:32 GMT 2024","Mon Nov 25 20:21:33 GMT 2024","1042","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Mon Nov 25 20:21:28 GMT 2024","Mon Nov 25 20:21:29 GMT 2024","409","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Mon Nov 25 20:21:26 GMT 2024","Mon Nov 25 20:21:27 GMT 2024","1054","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
