"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 25 20:21:03 GMT 2024","Fri Oct 25 20:21:04 GMT 2024","892","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Fri Oct 25 20:21:02 GMT 2024","Fri Oct 25 20:21:03 GMT 2024","817","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Fri Oct 25 20:20:51 GMT 2024","Fri Oct 25 20:20:52 GMT 2024","1222","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Fri Oct 25 20:21:12 GMT 2024","Fri Oct 25 20:21:14 GMT 2024","2315","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Fri Oct 25 20:20:54 GMT 2024","Fri Oct 25 20:20:54 GMT 2024","402","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Fri Oct 25 20:20:53 GMT 2024","Fri Oct 25 20:20:53 GMT 2024","408","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Fri Oct 25 20:20:57 GMT 2024","Fri Oct 25 20:20:58 GMT 2024","1000","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Fri Oct 25 20:21:01 GMT 2024","Fri Oct 25 20:21:02 GMT 2024","965","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Fri Oct 25 20:20:53 GMT 2024","Fri Oct 25 20:20:53 GMT 2024","145","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Fri Oct 25 20:20:52 GMT 2024","Fri Oct 25 20:20:53 GMT 2024","695","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Fri Oct 25 20:21:07 GMT 2024","Fri Oct 25 20:21:08 GMT 2024","1181","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Fri Oct 25 20:21:08 GMT 2024","Fri Oct 25 20:21:09 GMT 2024","1050","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Fri Oct 25 20:20:58 GMT 2024","Fri Oct 25 20:20:59 GMT 2024","737","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
