"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 12 12:34:03 GMT 2024","Mon Aug 12 12:34:04 GMT 2024","889","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Mon Aug 12 12:34:08 GMT 2024","Mon Aug 12 12:34:09 GMT 2024","1041","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Mon Aug 12 12:34:06 GMT 2024","Mon Aug 12 12:34:08 GMT 2024","1260","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Aug 12 12:34:02 GMT 2024","Mon Aug 12 12:34:03 GMT 2024","818","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Mon Aug 12 12:33:57 GMT 2024","Mon Aug 12 12:33:58 GMT 2024","740","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Mon Aug 12 12:33:52 GMT 2024","Mon Aug 12 12:33:52 GMT 2024","142","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Mon Aug 12 12:34:12 GMT 2024","Mon Aug 12 12:34:14 GMT 2024","2627","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Aug 12 12:33:50 GMT 2024","Mon Aug 12 12:33:51 GMT 2024","1163","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Mon Aug 12 12:33:56 GMT 2024","Mon Aug 12 12:33:57 GMT 2024","1104","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Mon Aug 12 12:33:52 GMT 2024","Mon Aug 12 12:33:53 GMT 2024","401","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Mon Aug 12 12:33:53 GMT 2024","Mon Aug 12 12:33:53 GMT 2024","407","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Mon Aug 12 12:33:52 GMT 2024","Mon Aug 12 12:33:52 GMT 2024","693","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Mon Aug 12 12:34:01 GMT 2024","Mon Aug 12 12:34:02 GMT 2024","1008","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
