"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 11 20:19:17 GMT 2024","Fri Oct 11 20:19:18 GMT 2024","969","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Fri Oct 11 20:19:07 GMT 2024","Fri Oct 11 20:19:08 GMT 2024","987","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Fri Oct 11 20:19:12 GMT 2024","Fri Oct 11 20:19:13 GMT 2024","980","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Fri Oct 11 20:19:19 GMT 2024","Fri Oct 11 20:19:20 GMT 2024","892","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Fri Oct 11 20:19:18 GMT 2024","Fri Oct 11 20:19:19 GMT 2024","811","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Fri Oct 11 20:19:27 GMT 2024","Fri Oct 11 20:19:30 GMT 2024","2305","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Fri Oct 11 20:19:08 GMT 2024","Fri Oct 11 20:19:09 GMT 2024","686","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Fri Oct 11 20:19:24 GMT 2024","Fri Oct 11 20:19:25 GMT 2024","1048","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Fri Oct 11 20:19:13 GMT 2024","Fri Oct 11 20:19:14 GMT 2024","736","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Fri Oct 11 20:19:09 GMT 2024","Fri Oct 11 20:19:10 GMT 2024","397","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Fri Oct 11 20:19:09 GMT 2024","Fri Oct 11 20:19:09 GMT 2024","391","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Fri Oct 11 20:19:22 GMT 2024","Fri Oct 11 20:19:24 GMT 2024","1184","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Fri Oct 11 20:19:09 GMT 2024","Fri Oct 11 20:19:09 GMT 2024","138","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
