"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 28 20:19:16 GMT 2024","Wed Aug 28 20:19:16 GMT 2024","141","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Wed Aug 28 20:19:32 GMT 2024","Wed Aug 28 20:19:33 GMT 2024","1070","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Wed Aug 28 20:19:31 GMT 2024","Wed Aug 28 20:19:32 GMT 2024","1190","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Wed Aug 28 20:19:14 GMT 2024","Wed Aug 28 20:19:15 GMT 2024","1054","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Wed Aug 28 20:19:36 GMT 2024","Wed Aug 28 20:19:38 GMT 2024","2259","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Wed Aug 28 20:19:20 GMT 2024","Wed Aug 28 20:19:21 GMT 2024","1071","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Wed Aug 28 20:19:21 GMT 2024","Wed Aug 28 20:19:22 GMT 2024","749","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Wed Aug 28 20:19:15 GMT 2024","Wed Aug 28 20:19:16 GMT 2024","695","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Wed Aug 28 20:19:25 GMT 2024","Wed Aug 28 20:19:26 GMT 2024","963","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Wed Aug 28 20:19:26 GMT 2024","Wed Aug 28 20:19:27 GMT 2024","822","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Wed Aug 28 20:19:17 GMT 2024","Wed Aug 28 20:19:17 GMT 2024","423","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Wed Aug 28 20:19:16 GMT 2024","Wed Aug 28 20:19:17 GMT 2024","406","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Wed Aug 28 20:19:27 GMT 2024","Wed Aug 28 20:19:28 GMT 2024","891","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
