"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 31 12:35:08 GMT 2024","Thu Oct 31 12:35:08 GMT 2024","410","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Thu Oct 31 12:35:17 GMT 2024","Thu Oct 31 12:35:18 GMT 2024","813","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Thu Oct 31 12:35:05 GMT 2024","Thu Oct 31 12:35:07 GMT 2024","1268","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Thu Oct 31 12:35:22 GMT 2024","Thu Oct 31 12:35:23 GMT 2024","1315","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Oct 31 12:35:07 GMT 2024","Thu Oct 31 12:35:07 GMT 2024","682","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Thu Oct 31 12:35:13 GMT 2024","Thu Oct 31 12:35:13 GMT 2024","738","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Thu Oct 31 12:35:08 GMT 2024","Thu Oct 31 12:35:08 GMT 2024","397","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Thu Oct 31 12:35:27 GMT 2024","Thu Oct 31 12:35:30 GMT 2024","2657","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Oct 31 12:35:18 GMT 2024","Thu Oct 31 12:35:19 GMT 2024","884","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Thu Oct 31 12:35:12 GMT 2024","Thu Oct 31 12:35:13 GMT 2024","1063","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Thu Oct 31 12:35:23 GMT 2024","Thu Oct 31 12:35:24 GMT 2024","1039","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Thu Oct 31 12:35:07 GMT 2024","Thu Oct 31 12:35:08 GMT 2024","145","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Thu Oct 31 12:35:16 GMT 2024","Thu Oct 31 12:35:17 GMT 2024","1110","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
