"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 08 20:16:34 GMT 2024","Tue Oct 08 20:16:34 GMT 2024","414","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Tue Oct 08 20:16:32 GMT 2024","Tue Oct 08 20:16:33 GMT 2024","703","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Tue Oct 08 20:16:53 GMT 2024","Tue Oct 08 20:16:56 GMT 2024","2710","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Tue Oct 08 20:16:33 GMT 2024","Tue Oct 08 20:16:33 GMT 2024","149","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Tue Oct 08 20:16:48 GMT 2024","Tue Oct 08 20:16:49 GMT 2024","1234","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Tue Oct 08 20:16:43 GMT 2024","Tue Oct 08 20:16:44 GMT 2024","834","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Tue Oct 08 20:16:44 GMT 2024","Tue Oct 08 20:16:45 GMT 2024","898","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Tue Oct 08 20:16:49 GMT 2024","Tue Oct 08 20:16:50 GMT 2024","1069","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Tue Oct 08 20:16:38 GMT 2024","Tue Oct 08 20:16:39 GMT 2024","748","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Tue Oct 08 20:16:37 GMT 2024","Tue Oct 08 20:16:38 GMT 2024","1110","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Tue Oct 08 20:16:33 GMT 2024","Tue Oct 08 20:16:34 GMT 2024","444","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Tue Oct 08 20:16:42 GMT 2024","Tue Oct 08 20:16:43 GMT 2024","1085","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Tue Oct 08 20:16:31 GMT 2024","Tue Oct 08 20:16:32 GMT 2024","1093","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
