"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 03 12:35:04 GMT 2024","Thu Oct 03 12:35:05 GMT 2024","399","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Thu Oct 03 12:35:15 GMT 2024","Thu Oct 03 12:35:16 GMT 2024","896","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Thu Oct 03 12:35:24 GMT 2024","Thu Oct 03 12:35:26 GMT 2024","2370","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Oct 03 12:35:13 GMT 2024","Thu Oct 03 12:35:14 GMT 2024","991","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Thu Oct 03 12:35:18 GMT 2024","Thu Oct 03 12:35:20 GMT 2024","1226","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Oct 03 12:35:20 GMT 2024","Thu Oct 03 12:35:21 GMT 2024","1063","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Thu Oct 03 12:35:14 GMT 2024","Thu Oct 03 12:35:15 GMT 2024","826","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Thu Oct 03 12:35:05 GMT 2024","Thu Oct 03 12:35:05 GMT 2024","410","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Thu Oct 03 12:35:09 GMT 2024","Thu Oct 03 12:35:10 GMT 2024","748","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Thu Oct 03 12:35:03 GMT 2024","Thu Oct 03 12:35:04 GMT 2024","699","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Thu Oct 03 12:35:04 GMT 2024","Thu Oct 03 12:35:04 GMT 2024","146","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Thu Oct 03 12:35:08 GMT 2024","Thu Oct 03 12:35:09 GMT 2024","997","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Thu Oct 03 12:35:02 GMT 2024","Thu Oct 03 12:35:03 GMT 2024","1074","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
