"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 25 12:37:51 GMT 2024","Mon Nov 25 12:37:52 GMT 2024","1183","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Nov 25 12:37:37 GMT 2024","Mon Nov 25 12:37:38 GMT 2024","399","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Mon Nov 25 12:37:42 GMT 2024","Mon Nov 25 12:37:43 GMT 2024","744","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Mon Nov 25 12:37:35 GMT 2024","Mon Nov 25 12:37:36 GMT 2024","1012","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Mon Nov 25 12:37:37 GMT 2024","Mon Nov 25 12:37:37 GMT 2024","144","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Mon Nov 25 12:37:46 GMT 2024","Mon Nov 25 12:37:47 GMT 2024","979","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Mon Nov 25 12:37:41 GMT 2024","Mon Nov 25 12:37:42 GMT 2024","971","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Mon Nov 25 12:37:56 GMT 2024","Mon Nov 25 12:37:59 GMT 2024","2257","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Nov 25 12:37:38 GMT 2024","Mon Nov 25 12:37:38 GMT 2024","404","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Mon Nov 25 12:37:52 GMT 2024","Mon Nov 25 12:37:54 GMT 2024","1040","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Mon Nov 25 12:37:48 GMT 2024","Mon Nov 25 12:37:48 GMT 2024","893","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Mon Nov 25 12:37:47 GMT 2024","Mon Nov 25 12:37:48 GMT 2024","822","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Mon Nov 25 12:37:36 GMT 2024","Mon Nov 25 12:37:37 GMT 2024","690","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
