"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 11 20:19:05 GMT 2024","Mon Nov 11 20:19:06 GMT 2024","994","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Mon Nov 11 20:19:17 GMT 2024","Mon Nov 11 20:19:18 GMT 2024","892","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Mon Nov 11 20:19:26 GMT 2024","Mon Nov 11 20:19:28 GMT 2024","2267","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Nov 11 20:19:06 GMT 2024","Mon Nov 11 20:19:07 GMT 2024","689","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Mon Nov 11 20:19:11 GMT 2024","Mon Nov 11 20:19:12 GMT 2024","986","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Mon Nov 11 20:19:15 GMT 2024","Mon Nov 11 20:19:16 GMT 2024","966","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Mon Nov 11 20:19:07 GMT 2024","Mon Nov 11 20:19:07 GMT 2024","143","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Mon Nov 11 20:19:07 GMT 2024","Mon Nov 11 20:19:08 GMT 2024","415","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Mon Nov 11 20:19:12 GMT 2024","Mon Nov 11 20:19:12 GMT 2024","742","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Mon Nov 11 20:19:16 GMT 2024","Mon Nov 11 20:19:17 GMT 2024","820","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Mon Nov 11 20:19:07 GMT 2024","Mon Nov 11 20:19:07 GMT 2024","393","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Mon Nov 11 20:19:21 GMT 2024","Mon Nov 11 20:19:22 GMT 2024","1203","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Nov 11 20:19:22 GMT 2024","Mon Nov 11 20:19:23 GMT 2024","1051","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
