"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 21 12:37:39 GMT 2024","Thu Nov 21 12:37:40 GMT 2024","687","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Thu Nov 21 12:37:45 GMT 2024","Thu Nov 21 12:37:46 GMT 2024","740","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Thu Nov 21 12:37:50 GMT 2024","Thu Nov 21 12:37:51 GMT 2024","814","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Thu Nov 21 12:37:49 GMT 2024","Thu Nov 21 12:37:50 GMT 2024","1027","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
"passed","Thu Nov 21 12:37:40 GMT 2024","Thu Nov 21 12:37:40 GMT 2024","137","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Thu Nov 21 12:37:44 GMT 2024","Thu Nov 21 12:37:45 GMT 2024","1196","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Thu Nov 21 12:37:40 GMT 2024","Thu Nov 21 12:37:41 GMT 2024","394","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Thu Nov 21 12:37:54 GMT 2024","Thu Nov 21 12:37:55 GMT 2024","1179","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Thu Nov 21 12:37:51 GMT 2024","Thu Nov 21 12:37:52 GMT 2024","888","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Thu Nov 21 12:37:56 GMT 2024","Thu Nov 21 12:37:57 GMT 2024","1062","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Thu Nov 21 12:37:41 GMT 2024","Thu Nov 21 12:37:41 GMT 2024","394","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Thu Nov 21 12:37:38 GMT 2024","Thu Nov 21 12:37:39 GMT 2024","1572","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Thu Nov 21 12:37:59 GMT 2024","Thu Nov 21 12:38:02 GMT 2024","2621","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
