"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 14 20:20:32 GMT 2024","Mon Oct 14 20:20:32 GMT 2024","739","2. Visualização de Produtos","","","","","CT 2.2: Visualizar produto pelo título",""
"passed","Mon Oct 14 20:20:37 GMT 2024","Mon Oct 14 20:20:38 GMT 2024","895","3.	Adicionar ao Carrinho","","","","","CT 3.3: Inserção de mais de um produto ao carrinho",""
"passed","Mon Oct 14 20:20:42 GMT 2024","Mon Oct 14 20:20:43 GMT 2024","1063","4. Remover do Carrinho","","","","","CT 4.2: Remoção de mais de um produto do carrinho na tela do carrinho",""
"passed","Mon Oct 14 20:20:41 GMT 2024","Mon Oct 14 20:20:42 GMT 2024","1195","4. Remover do Carrinho","","","","","CT 4.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Oct 14 20:20:36 GMT 2024","Mon Oct 14 20:20:37 GMT 2024","819","3.	Adicionar ao Carrinho","","","","","CT 3.2: Inserção de apenas um produto ao carrinho",""
"passed","Mon Oct 14 20:20:31 GMT 2024","Mon Oct 14 20:20:32 GMT 2024","965","2. Visualização de Produtos","","","","","CT 2.1: Visualizar produto pela imagem",""
"passed","Mon Oct 14 20:20:25 GMT 2024","Mon Oct 14 20:20:26 GMT 2024","1022","1. Login","","","","","""CT 1.1 - Login Valido"" (example #1)",""
"passed","Mon Oct 14 20:20:46 GMT 2024","Mon Oct 14 20:20:48 GMT 2024","2253","5. Finalizar Compra","","","","","CT 5.1: Remoção de um produto do carrinho pela tela de produtos",""
"passed","Mon Oct 14 20:20:26 GMT 2024","Mon Oct 14 20:20:27 GMT 2024","691","1. Login","","","","","""CT 1.2 - Login Inválido"" (example #1)",""
"passed","Mon Oct 14 20:20:27 GMT 2024","Mon Oct 14 20:20:28 GMT 2024","397","1. Login","","","","","""CT 1.5 - Login Campo senha obrigatório"" (example #1)",""
"passed","Mon Oct 14 20:20:27 GMT 2024","Mon Oct 14 20:20:27 GMT 2024","139","1. Login","","","","","""CT 1.3 - Login Campos obrigatórios"" (example #1)",""
"passed","Mon Oct 14 20:20:27 GMT 2024","Mon Oct 14 20:20:27 GMT 2024","400","1. Login","","","","","""CT 1.4 - Login Campo usuário obrigatório"" (example #1)",""
"passed","Mon Oct 14 20:20:35 GMT 2024","Mon Oct 14 20:20:36 GMT 2024","955","3.	Adicionar ao Carrinho","","","","","CT 3.1: Inserção de nenhum produto ao carrinho",""
